order_id,customer_id,product_id,quantity,order_date,unit_price,total_price
8248,219,B099FCX6PM,1,2025-08-04,84.2,84.2
8249,164,B07XCC2XCW,2,2025-08-17,23.99,47.98
8250,738,B08ZWMPCH2,5,2025-12-20,40.99,204.95000000000002
8251,790,B0CDC1P6Q1,2,2026-02-18,15.67,31.34
8252,145,B08S47DFZW,5,2026-03-01,10.16,50.8
8253,528,B0CDGS4KJS,3,2025-07-17,7.09,21.27
8254,871,B08V1V55C5,2,2025-05-01,12.32,24.64
8255,398,B0CJJGRHT1,3,2025-12-17,22.99,68.97
8256,919,B0CJC153TM,5,2025-08-11,1618.55,8092.75
8257,519,B073JFSL25,1,2025-04-17,8.87,8.87
8258,938,B09L7PWLMJ,2,2025-07-12,7.39,14.78
8259,118,B0BG5GVZZ2,1,2026-01-11,25.12,25.12
8260,333,B0714MD558,2,2025-05-17,32.89,65.78
8261,265,B0C7LJC3DR,2,2025-07-05,11.26,22.52
8262,255,B0C626CP75,4,2026-03-23,53.39,213.56
8263,316,B0CJZZHLM7,4,2025-04-06,51.99,207.96
8264,632,B0BQYM6CMY,3,2025-10-12,19.05,57.150000000000006
8265,314,B01EHTZ7I4,5,2026-03-08,9.99,49.95
8266,34,B0CG62XCV3,3,2025-12-28,11.09,33.269999999999996
8267,240,B09Q1J7FKK,5,2025-04-20,27.95,139.75
8268,605,B0BBS5VG6G,1,2025-07-20,5.95,5.95
8269,979,B08FGZB6VV,1,2025-05-31,466.0,466.0
8270,391,B0CKRDZ12W,3,2026-03-20,3.75,11.25
8271,347,B07CT93HNH,4,2025-09-01,19.71,78.84
8272,564,B0C6D9R3YC,4,2025-05-17,9.99,39.96
8273,797,B0953ZFT8M,2,2026-01-25,4.99,9.98
8274,21,B0CFQVB99C,2,2025-04-19,39.39,78.78
8275,862,B00C97L22W,2,2025-06-08,18.98,37.96
8276,749,B07DDD7L6R,3,2025-05-29,15.9,47.7
8277,841,B07WDKNVZ5,1,2026-02-20,9.99,9.99
8278,812,B0C9YR2LQJ,2,2025-06-08,51.89,103.78
8279,530,B0CH8S2MJB,5,2025-08-01,6.37,31.85
8280,761,B0BGG75YPM,2,2025-10-24,23.7,47.4
8281,548,B017EP3HOO,4,2026-02-17,37.99,151.96
8282,998,B09M2SQYS9,5,2025-05-17,34.96,174.8
8283,191,B0BK1DP4HT,2,2025-12-28,89.99,179.98
8284,983,B0CB4KF5V3,4,2025-05-01,22.99,91.96
8285,836,B0919W562B,5,2026-03-21,11.97,59.85
8286,395,B0BLHWSJGS,4,2025-06-02,349.05,1396.2
8287,551,B0C9YSQ64X,2,2025-10-19,464.03,928.06
8288,521,B0CFTZMTRD,2,2026-03-16,31.62,63.24
8289,835,B0BTPL62V6,2,2025-07-04,3307.22,6614.44
8290,708,B0CJMC781K,3,2025-10-05,52.69,158.07
8291,700,B0BCH791WT,3,2026-03-04,19.99,59.97
8292,611,B09W1F2TN3,1,2025-11-04,23.99,23.99
8293,456,B0BB5NB1QZ,4,2025-10-20,354.89,1419.56
8294,707,B09XR6RGZX,5,2025-11-21,112.54,562.7
8295,907,B098N9ZDG4,2,2025-10-15,183.91,367.82
8296,99,B08PSJ52MY,2,2025-07-14,12.99,25.98
8297,741,B01BDHNTW4,3,2025-10-02,20.24,60.72
8298,401,B07XZ59QZJ,3,2025-12-17,520.0,1560.0
8299,985,B09DFWX3LB,2,2025-07-14,21.99,43.98
8300,143,B0B6C6SLJ7,2,2025-08-12,30.99,61.98
8301,489,B08BXYLC94,1,2025-11-24,23.99,23.99
8302,982,B08M6FQVJP,3,2026-02-11,119.99,359.96999999999997
8303,135,B0CHZ1J1LW,2,2025-07-27,18.13,36.26
8304,457,B01DYLX5GC,4,2025-08-13,9.75,39.0
8305,273,B0C4L6NWCW,5,2025-05-23,5.84,29.2
8306,559,B0CF1RMLP3,1,2025-10-30,235.98,235.98
8307,135,B07TRLHSGM,5,2025-07-26,19.49,97.44999999999999
8308,694,B09K469MLJ,4,2025-09-16,379.4,1517.6
8309,738,B09ZVK58XV,5,2025-12-09,70.23,351.15000000000003
8310,444,B09T3KK884,4,2025-11-19,79.99,319.96
8311,493,B07TVMB274,3,2025-05-17,18.3,54.900000000000006
8312,908,B0C4L9R3RD,5,2026-03-01,28.99,144.95
8313,418,B08SJ3PFJN,3,2026-01-10,16.99,50.97
8314,102,B0CCK3Q9F1,4,2025-04-24,33.92,135.68
8315,50,B0CK71MFPF,3,2025-06-02,42.86,128.57999999999998
8316,296,B07TZ47JDH,5,2025-10-27,32.01,160.04999999999998
8317,766,B0CDX7WM36,3,2025-06-01,441.52,1324.56
8318,850,B097SZHJ6Z,4,2025-07-30,9.99,39.96
8319,680,B01DWH7AIM,4,2025-04-29,105.0,420.0
8320,690,B08QS563HS,3,2025-08-17,2.99,8.97
8321,654,B0C9QV5FQJ,1,2026-01-11,29.99,29.99
8322,277,B0CGM733F1,2,2025-09-19,21.29,42.58
8323,92,B0B8XSX6R3,2,2026-01-19,7.72,15.44
8324,367,B07XGJYDWB,5,2025-04-08,11.99,59.95
8325,881,B0CCYLPDSP,5,2025-12-09,2.99,14.950000000000001
8326,110,B0B5XP7NGB,4,2026-01-01,405.11,1620.44
8327,323,B0CFY3K877,2,2026-01-20,9.4,18.8
8328,115,B07XMRCTWV,5,2025-08-26,26.0,130.0
8329,833,B0B69BWHCV,1,2025-06-16,94.95,94.95
8330,103,B09N7MN8TZ,1,2025-10-02,57.07,57.07
8331,396,B0CFRFMJ8D,3,2025-11-17,14.39,43.17
8332,881,B08CYC7D3G,2,2026-02-24,4.49,8.98
8333,882,B0C36ZT23V,5,2026-02-23,185.88,929.4
8334,65,B092YQLR1F,4,2025-12-09,91.07,364.28
8335,787,B0BZP34TM4,4,2025-11-17,8.99,35.96
8336,791,B0CG9ZGB6Y,4,2025-06-20,6.39,25.56
8337,722,B0C9JWTGDJ,2,2026-01-28,30.3,60.6
8338,863,B0BPCV1HQ5,2,2026-01-19,14.99,29.98
8339,117,B0C2SF55HP,5,2026-03-14,25.16,125.8
8340,537,B07L8HQRG2,5,2025-08-20,7.95,39.75
8341,389,B09BW29FJS,5,2026-03-03,79.95,399.75
8342,315,B09T3WYLDT,2,2026-02-18,41.7,83.4
8343,45,B081497QZ3,5,2025-10-13,21.98,109.9
8344,3,B0BD5Z1NRM,5,2025-05-08,8.99,44.95
8345,437,B08GC8Z4YK,4,2025-03-24,6.68,26.72
8346,855,B0B46332HW,1,2025-10-03,14.55,14.55
8347,456,B0B1MKFB7Z,2,2025-04-02,18.88,37.76
8348,968,B0BFXQ6GWB,5,2025-04-12,12.99,64.95
8349,311,B0CCN4DTM7,5,2025-03-30,10.99,54.95
8350,534,B09Q7VR85F,1,2026-03-15,14.99,14.99
8351,739,B07QT7V58N,1,2025-12-10,89.96,89.96
8352,822,B0CGGXCTQ8,5,2025-09-02,43.99,219.95000000000002
8353,879,B0BPRY2YLN,2,2025-11-21,8.14,16.28
8354,218,B09H2LS7XD,2,2025-08-03,66.42,132.84
8355,903,B0CFVCG8DD,3,2026-02-22,5.99,17.97
8356,181,B0C7Z4XDF9,2,2025-05-10,8.69,17.38
8357,140,B0CJJMPJT4,5,2025-07-09,47.29,236.45
8358,446,B0C2VXVXNJ,1,2025-12-23,85.87,85.87
8359,790,B099PL8PC1,5,2026-01-11,19.99,99.94999999999999
8360,62,B09Q89YPDQ,1,2025-10-02,118.9,118.9
8361,9,B09YMNBFSV,2,2025-04-04,7.49,14.98
8362,728,B0BWRZFKRF,4,2025-10-26,21.0,84.0
8363,883,B0BNXTJ8BD,4,2026-03-19,47.98,191.92
8364,809,B0CJWM9NQ5,2,2025-04-01,11.39,22.78
8365,209,B0C1YJVJT4,2,2025-07-05,59.68,119.36
8366,857,B0CFPTGFCC,4,2025-04-01,4.47,17.88
8367,778,B0C7YWVJ6D,2,2025-06-29,9.02,18.04
8368,353,B092LZ7YQZ,2,2025-07-16,21.77,43.54
8369,126,B081ZGDH19,3,2025-07-24,22.16,66.48
8370,587,B0BVH33QHF,1,2026-03-09,17.99,17.99
8371,302,B0B56YHYV4,5,2026-03-17,17.99,89.94999999999999
8372,426,B0BTLV2V3G,5,2025-12-29,45.0,225.0
8373,976,B0BPC6NH49,5,2025-05-01,39.99,199.95000000000002
8374,999,B07Q2BTTSF,4,2025-12-11,14.49,57.96
8375,352,B0C64DVYZ9,3,2025-03-24,35.0,105.0
8376,823,B097RTZ351,2,2025-09-11,14.0,28.0
8377,653,B0CD1FW374,2,2025-04-05,9.79,19.58
8378,278,B085WT1TM2,1,2025-11-19,9.99,9.99
8379,61,B09KCNYSQP,3,2025-12-11,9.95,29.849999999999998
8380,832,B06XY3JM7T,1,2026-02-17,124.92,124.92
8381,428,B07QH1YW88,4,2025-04-19,14.99,59.96
8382,487,B081YHRCL4,4,2026-03-17,57.45,229.8
8383,623,B0C4T893L9,5,2026-02-16,14.99,74.95
8384,904,B07XMMF9H2,3,2025-07-13,47.32,141.96
8385,339,B00AT02QSA,3,2025-10-10,12.8,38.400000000000006
8386,187,B099FJ3HTX,1,2025-10-10,25.96,25.96
8387,250,B0C5WF3W6D,4,2026-01-16,11.99,47.96
8388,44,B0BZWS684X,2,2025-05-28,6.98,13.96
8389,177,B0B1MN32XJ,2,2025-05-03,22.99,45.98
8390,385,B0CJ6NP1KW,1,2025-06-05,760.99,760.99
8391,352,B08WCCFW46,2,2025-07-01,43.95,87.9
8392,597,B0CF58GLKX,5,2025-10-12,26.59,132.95
8393,527,B001OU0MV2,4,2025-06-23,292.33,1169.32
8394,458,B0BWX2318G,3,2025-08-28,9.49,28.47
8395,230,B0B6WRM1Y2,2,2025-04-14,27.5,55.0
8396,830,B0C74GYJ8T,5,2025-07-24,54.21,271.05
8397,18,B0BZDNR8Q8,1,2025-11-25,83.45,83.45
8398,157,B0BD6KQ6GJ,3,2026-02-28,29.99,89.97
8399,956,B0CJB9T7JT,3,2026-02-02,37.36,112.08
8400,199,B00A2N7G4I,2,2026-01-15,2.14,4.28
8401,73,B08NWHV16V,5,2025-04-29,16.2,81.0
8402,770,B0CFQ1C321,3,2025-05-28,31.1,93.30000000000001
8403,843,B0CJ4VL49W,1,2025-12-11,312.99,312.99
8404,758,B00YG7SAFU,5,2026-03-09,32.99,164.95000000000002
8405,227,B014G2VC54,4,2025-10-10,2.65,10.6
8406,56,B0B148V1M3,4,2025-09-03,94.14,376.56
8407,740,B003P906FC,3,2026-02-19,16.99,50.97
8408,333,B015HI1XVO,1,2026-02-10,3.49,3.49
8409,902,B00FHXEP8I,2,2025-12-08,9.4,18.8
8410,836,B0C4G5YKX4,3,2026-01-18,17.28,51.84
8411,22,B0B2162KQR,4,2025-08-18,8.99,35.96
8412,666,B07HFGWQWB,3,2025-05-28,35.99,107.97
8413,80,B084TSHYMN,5,2026-03-21,9.99,49.95
8414,424,B09NQC5WB8,3,2026-03-13,7.99,23.97
8415,982,B08S45QJX8,5,2025-12-20,62.95,314.75
8416,503,B0BPY3D5NS,4,2025-05-22,2.95,11.8
8417,708,B084PNBCSG,4,2025-05-06,17.29,69.16
8418,114,B07L931QJB,4,2025-05-12,29.99,119.96
8419,533,B0B2PH1MSP,4,2025-12-20,543.87,2175.48
8420,258,B0882NNLC9,4,2025-11-26,81.65,326.6
8421,71,B07YLRSDNM,3,2025-12-22,49.99,149.97
8422,904,B0BH94C82M,5,2025-09-27,37.99,189.95000000000002
8423,889,B09NBRJHNT,1,2025-12-03,10.99,10.99
8424,257,B093V6DK3P,3,2025-04-03,133.42,400.26
8425,512,B002W68YJO,2,2026-02-17,14.99,29.98
8426,261,B07XBSRXTH,2,2025-08-15,27.45,54.9
8427,564,B0BNJ7829L,5,2025-11-27,12.99,64.95
8428,109,B07BDP2XST,4,2025-04-14,94.99,379.96
8429,457,B08QVCSG8X,1,2025-06-18,6.79,6.79
8430,105,B016N6CUI4,1,2026-02-04,339.0,339.0
8431,216,B09QLYY38M,1,2025-12-02,149.99,149.99
8432,524,B09SF8FT5S,2,2025-03-30,35.54,71.08
8433,916,B016Z7D7VK,4,2025-07-27,20.99,83.96
8434,504,B0BKH8RWBR,1,2025-04-02,228.69,228.69
8435,408,B08HQV88V3,5,2025-07-27,40.99,204.95000000000002
8436,640,B0CFLM29S2,2,2025-08-05,18.61,37.22
8437,752,B09SQ94RFV,5,2025-11-02,8.49,42.45
8438,259,B0BFL5X5TF,5,2025-11-25,44.99,224.95000000000002
8439,384,B09Z6SYF7D,2,2025-11-05,128.34,256.68
8440,209,B0C3V69C94,3,2026-01-08,9.99,29.97
8441,55,B08KWH8H98,5,2025-04-21,12.0,60.0
8442,358,B08H8MDDNJ,2,2025-04-05,37.99,75.98
8443,24,B08CNBQPKL,5,2025-09-12,14.99,74.95
8444,980,B0C2CYZ6HH,4,2025-10-15,17.11,68.44
8445,517,B09X4Y1QBQ,3,2025-10-23,13.99,41.97
8446,459,B0B5F3WDPD,2,2025-11-21,12.05,24.1
8447,293,B01M9A5TYQ,1,2026-01-16,77.96,77.96
8448,808,B0CKHMSW9Q,2,2025-12-18,4.53,9.06
8449,706,B09P3RRWD9,5,2025-03-31,22.88,114.39999999999999
8450,378,B08PV9VS8S,4,2025-04-14,74.06,296.24
8451,625,B0BVRP5Q27,1,2026-02-13,49.9,49.9
8452,471,B08FYBRXHR,3,2025-08-08,6.99,20.97
8453,719,B07FTSW63Z,4,2025-05-25,16.04,64.16
8454,877,B0B618NYGL,2,2025-09-03,4.69,9.38
8455,212,B09XY43FJ9,3,2025-12-08,16.49,49.47
8456,407,B01LXKAX45,1,2026-01-21,11.99,11.99
8457,867,B0C66BDWVF,5,2025-05-30,12.87,64.35
8458,490,B08NFVRCQL,2,2026-01-20,226.59,453.18
8459,583,B0BR51CLLV,1,2025-09-03,39.99,39.99
8460,144,B0BPF65ZCJ,3,2026-01-16,46.86,140.57999999999998
8461,444,B0CFF91GJ9,1,2025-08-12,7.07,7.07
8462,493,B0BS6R49V9,5,2025-07-05,99.18,495.90000000000003
8463,557,B09TBH12TG,3,2025-08-16,2.78,8.34
8464,149,B00YFH9456,5,2025-12-25,93.98,469.90000000000003
8465,166,B0BQ7C85Z5,4,2025-04-24,11.99,47.96
8466,764,B07PNJHSYX,4,2025-04-02,24.28,97.12
8467,25,B0CKLM7DRC,1,2025-04-25,12.99,12.99
8468,89,B09BNRTJD4,2,2025-09-10,15.99,31.98
8469,871,B09QXJ73GC,3,2025-06-14,13.84,41.519999999999996
8470,971,B07P6JZ8JV,2,2025-07-04,62.66,125.32
8471,967,B08J44TBP5,2,2025-12-24,30.96,61.92
8472,805,B07TKGWS59,1,2026-01-11,9.99,9.99
8473,972,B0C1ZFFQ9B,2,2026-02-14,3.29,6.58
8474,710,B01AG963QO,4,2025-07-10,3.49,13.96
8475,957,B0CFTYFL38,5,2025-07-19,133.43,667.1500000000001
8476,480,B0C5S7FNNC,1,2025-05-09,32.99,32.99
8477,945,B006QN0O1A,4,2025-04-10,25.49,101.96
8478,37,B0C8SXSPR3,3,2026-02-14,9.91,29.73
8479,498,B0CHJ8RQ2J,3,2026-03-19,13.09,39.269999999999996
8480,854,B0859N873Y,1,2025-04-12,18.53,18.53
8481,61,B096B73QRP,5,2025-09-14,70.42,352.1
8482,442,B0BQ74JF24,5,2025-08-24,75.99,379.95
8483,966,B0BCWYC6Y3,1,2025-05-22,999.0,999.0
8484,492,B0BHF29HKQ,4,2025-04-13,24.95,99.8
8485,456,B0CJ4C5TCW,2,2025-05-04,129.9,259.8
8486,358,1650149948,5,2026-02-26,6.99,34.95
8487,663,B07H5KK1DS,4,2025-04-28,9.99,39.96
8488,815,B0C5LLM34J,2,2026-01-31,13.88,27.76
8489,305,B01G926NYY,1,2026-01-24,1999.95,1999.95
8490,751,B0CDRMPXT8,1,2026-02-04,87.07,87.07
8491,565,B0B74QXQ5C,1,2025-11-26,43.99,43.99
8492,897,B0B4JCHJ26,3,2025-09-19,4.59,13.77
8493,713,B0CDVBT4NW,2,2025-09-19,16.99,33.98
8494,889,B07NPSGG4G,2,2025-10-27,45.0,90.0
8495,667,B0BKSZFLJ1,1,2025-11-19,3.4,3.4
8496,370,B09Z2PY14T,4,2025-11-19,22.51,90.04
8497,348,B0B1PJ3BL5,4,2025-05-03,287.94,1151.76
8498,997,B0B3MTDCKN,4,2025-07-03,14.28,57.12
8499,687,B01N7R5I9K,3,2025-06-12,39.49,118.47
8500,35,B07PLY7RVM,1,2025-10-19,99.99,99.99
8501,318,B09TKVBFH4,5,2025-11-11,45.44,227.2
8502,733,B08KQH8VYT,1,2025-10-07,3.74,3.74
8503,322,B00B5W4LX4,2,2025-06-18,9.99,19.98
8504,363,B0BQBJKZYW,1,2025-11-09,5.96,5.96
8505,637,B09TNFH2MJ,3,2025-05-30,25.99,77.97
8506,682,B093BN913R,3,2025-07-20,295.0,885.0
8507,566,B01A5T4YHK,5,2025-07-10,32.99,164.95000000000002
8508,92,B0BJ6GGDN4,4,2025-07-06,10.9,43.6
8509,968,B07ZX28ZSP,4,2025-07-07,13.99,55.96
8510,609,B0BPYG4CD9,5,2025-07-17,168.91,844.55
8511,915,B0CGDR8CH8,5,2026-02-26,79.73,398.65000000000003
8512,694,B0BTDDDLD5,4,2025-04-28,110.6,442.4
8513,907,B0B93FFLKQ,4,2025-10-28,99.69,398.76
8514,266,B08L3JGZ7G,3,2025-09-29,9.99,29.97
8515,104,B0BRPZW19Y,2,2025-06-10,27.92,55.84
8516,641,B07D5G91S4,5,2026-03-05,39.99,199.95000000000002
8517,135,B0C9TXJL95,3,2025-12-20,96.89,290.67
8518,89,B01N2H5C5Z,2,2025-07-20,16.99,33.98
8519,522,B0BVBTHSLJ,2,2025-08-26,14.99,29.98
8520,387,B0BRSFHDS3,2,2025-04-13,312.55,625.1
8521,549,B06WW81V52,3,2025-10-01,19.98,59.94
8522,17,B07PVSTJPY,1,2025-08-17,5.99,5.99
8523,271,B098Q67SGB,1,2025-08-25,26.2,26.2
8524,242,B0BBHCM889,2,2026-01-23,9.99,19.98
8525,385,B076CNSS2Q,5,2025-05-18,32.99,164.95000000000002
8526,610,B08KNPSLND,5,2025-11-02,3.6,18.0
8527,604,B0BMCNFD6N,1,2025-09-09,48.89,48.89
8528,426,B0CJC83746,1,2025-10-26,51.99,51.99
8529,464,B01M2YBR89,3,2026-02-06,11.99,35.97
8530,69,B00V98IP2M,2,2025-10-16,6.99,13.98
8531,607,B01J5FRU3U,1,2026-02-11,9.98,9.98
8532,115,B07V46SNDK,3,2026-01-10,50.03,150.09
8533,744,B09LV2S1YB,1,2026-03-03,72.0,72.0
8534,336,B09WTLTZHW,4,2026-01-09,16.99,67.96
8535,324,B0CHJQF1J7,5,2025-12-23,20.31,101.55
8536,546,1472844742,2,2025-06-15,28.43,56.86
8537,632,B07JYFJPVT,3,2025-10-25,14.99,44.97
8538,476,B07W8CXR57,4,2025-04-27,17.95,71.8
8539,675,B09W2ZK55K,1,2025-06-17,22.07,22.07
8540,89,B09Z6L2FW8,1,2025-09-13,34.99,34.99
8541,572,B07YNNY9Q8,4,2025-04-30,45.39,181.56
8542,432,B0BY783N9P,2,2025-09-09,18.56,37.12
8543,467,B0BVW93S9Y,5,2025-04-10,2772.83,13864.15
8544,509,B00ONSQVYY,4,2025-04-28,13.99,55.96
8545,33,B08NFBF1DT,4,2026-03-16,110.3,441.2
8546,272,B0CK9QL8H4,3,2026-03-06,78.53,235.59
8547,99,B0CCSYNFCZ,4,2025-05-13,497.94,1991.76
8548,495,B0C53VQNZH,1,2025-07-29,3.82,3.82
8549,68,B08G55NTY4,2,2025-07-20,81.89,163.78
8550,473,B07DFDW2RM,1,2026-02-13,19.75,19.75
8551,11,B07XP26P6V,3,2025-08-22,9.99,29.97
8552,971,B0BZSD86XR,1,2025-06-30,53.51,53.51
8553,171,B0C9X33ZZK,4,2025-05-02,51.49,205.96
8554,42,B00MPYEQUO,3,2025-05-29,119.0,357.0
8555,197,B09ZJWWXP7,1,2025-05-27,27.99,27.99
8556,531,B08M44P4HK,4,2025-04-16,8.25,33.0
8557,39,B0BVHHSRMZ,5,2025-12-08,9.69,48.449999999999996
8558,363,B07H4T22NS,3,2025-08-28,40.98,122.94
8559,906,B08RZ2SNVR,4,2025-12-03,5.89,23.56
8560,123,B07TVSD2X6,2,2025-10-04,11.2,22.4
8561,616,B00FQCYGHK,3,2025-06-01,3.09,9.27
8562,714,B09WDQ8RNP,4,2025-10-28,68.0,272.0
8563,875,B08GLBWG7D,1,2025-09-23,36.66,36.66
8564,837,B0CDTGXCS7,3,2026-01-10,97.42,292.26
8565,1000,B0C6TS1VQ3,2,2025-09-30,125.96,251.92
8566,106,B09F9SS85S,1,2025-09-24,39.99,39.99
8567,907,B09VTKZMRM,4,2025-12-17,24.99,99.96
8568,344,B078HHZTTZ,4,2025-04-08,105.68,422.72
8569,61,B0BVGLWXC5,2,2025-10-26,20.99,41.98
8570,969,B0BR1HWZP1,4,2025-10-29,11.0,44.0
8571,986,B0BXKXF3BN,3,2026-01-14,6.55,19.65
8572,634,B07822M6XQ,4,2025-10-24,23.0,92.0
8573,256,B081TQ35BF,3,2025-06-04,29.49,88.47
8574,648,B0B67TQPLM,2,2026-03-07,6.29,12.58
8575,44,B07V9PTFFF,2,2026-01-27,69.0,138.0
8576,547,B0C5SGD64S,3,2025-05-23,3.76,11.28
8577,890,B0CJ8XBN77,3,2025-09-14,67.95,203.85000000000002
8578,476,B082132R57,1,2025-04-09,31.99,31.99
8579,132,B09TWJGGDC,1,2025-12-19,179.99,179.99
8580,523,B0741BQMW3,5,2025-09-02,32.99,164.95000000000002
8581,760,B0BGWTLXB2,5,2025-06-21,32.99,164.95000000000002
8582,714,B0C816JFB6,1,2025-12-25,9.39,9.39
8583,19,B09QM5J6KG,4,2025-08-11,5.99,23.96
8584,682,B0CJM41X4N,2,2025-11-22,33.01,66.02
8585,987,B07MDFPKM9,4,2025-12-27,9.59,38.36
8586,606,B0921TKK9V,5,2025-10-21,19.99,99.94999999999999
8587,787,B0CH9R74Y3,3,2025-10-05,54.67,164.01
8588,318,B0CGQDYK32,1,2025-05-31,17.79,17.79
8589,138,B01EAPPQMW,4,2026-01-18,44.99,179.96
8590,767,B0CJK2XS4N,1,2026-02-24,20.0,20.0
8591,697,B0BQX68W5X,4,2026-03-16,12.59,50.36
8592,917,B01N7S0TWO,4,2026-03-12,45.9,183.6
8593,843,B07XWL1573,3,2026-02-18,28.8,86.4
8594,48,B09R86QQZB,1,2025-08-31,12.95,12.95
8595,753,B0BBV7S7X6,5,2025-04-10,33.98,169.89999999999998
8596,235,B0CJJJYG9Y,5,2025-11-19,20.99,104.94999999999999
8597,189,B0BWFTFFSZ,4,2026-02-20,1489.62,5958.48
8598,337,B0C1SB1GYZ,3,2025-05-10,1052.45,3157.3500000000004
8599,695,B0CFX47L2J,4,2025-08-04,17.99,71.96
8600,881,B094N753QK,1,2025-12-23,7.99,7.99
8601,903,B0CDQ766ZK,4,2025-08-21,7.99,31.96
8602,820,B0CGLT99VR,4,2025-12-14,19.54,78.16
8603,513,B09BQG8XRC,2,2026-01-10,1.59,3.18
8604,572,B09DF882Y6,4,2025-08-30,7.83,31.32
8605,488,B08WPSNY4R,2,2026-01-26,14.99,29.98
8606,827,B005ECR14C,2,2026-02-22,8.95,17.9
8607,188,B0BMZZKY4Z,2,2025-06-12,25.79,51.58
8608,629,B076G1NDLF,5,2025-05-11,22.9,114.5
8609,220,B0CG2MDX43,2,2025-10-10,68.59,137.18
8610,639,B08KRSNJRK,5,2025-05-31,299.0,1495.0
8611,340,B0795RSRTT,2,2026-03-14,3.0,6.0
8612,242,B07D35J7QX,5,2025-12-18,11.8,59.0
8613,663,B01KK317Y4,5,2026-02-26,4.99,24.950000000000003
8614,405,B0CH9DZJG8,4,2025-10-04,15.19,60.76
8615,145,B0BHKXDNND,2,2025-04-25,15.9,31.8
8616,189,B08WHWMDVN,3,2025-04-14,28.99,86.97
8617,304,B09DSS762V,4,2025-11-12,35.99,143.96
8618,449,0757923542,2,2025-05-24,13.5,27.0
8619,513,B0BFQHW127,1,2025-04-17,90.56,90.56
8620,984,B00GTSW8QQ,2,2025-03-29,3.99,7.98
8621,390,B09XQWYDPQ,3,2025-05-10,15.99,47.97
8622,199,B0BXSLBJ23,5,2025-11-11,5.99,29.950000000000003
8623,170,B00KIMKUY6,1,2026-01-05,13.0,13.0
8624,63,B073NTQXD9,2,2026-03-16,32.99,65.98
8625,859,B099NLZ3TV,2,2025-08-27,10.99,21.98
8626,601,B0BHR746QW,2,2026-03-21,8.89,17.78
8627,994,B0C7K91J34,1,2025-07-28,5.09,5.09
8628,40,B0CFRDTGBJ,3,2026-02-20,12.84,38.519999999999996
8629,90,B0CG9J7982,1,2025-07-18,7.64,7.64
8630,996,B083XDRQYJ,5,2026-01-14,9.99,49.95
8631,454,B00529F8ZG,4,2025-04-08,27.99,111.96
8632,440,B095YRYSWG,4,2025-12-28,10.49,41.96
8633,275,B08ZNF29B3,4,2025-10-23,14.99,59.96
8634,869,B0CGDCP7KT,5,2025-10-19,25.69,128.45000000000002
8635,796,B07R6PPGQY,2,2025-09-06,12.69,25.38
8636,655,B0C99631XD,3,2025-04-29,5.39,16.169999999999998
8637,622,B012WHHK10,3,2025-04-19,7.99,23.97
8638,488,B0CKCXX6PD,4,2026-01-03,8.52,34.08
8639,326,B0CG6K31F7,1,2025-06-30,8.95,8.95
8640,740,B09GF53QV2,2,2026-03-21,13.79,27.58
8641,388,B09H4SN1NZ,2,2026-02-19,19.99,39.98
8642,96,B0BHVT34P6,2,2025-05-14,16.85,33.7
8643,480,B0BHXBTXSM,5,2025-05-06,16.99,84.94999999999999
8644,499,B0CF9VWGN9,1,2026-02-27,245.86,245.86
8645,732,B0B7XYGBBW,5,2025-10-13,799.99,3999.95
8646,452,B0BVQ7QP65,3,2026-01-03,7.99,23.97
8647,368,B0CG5WKBP1,4,2025-04-29,51.18,204.72
8648,461,B0BPLF114B,4,2026-02-13,3.84,15.36
8649,616,B08ND5M5WS,3,2025-06-22,159.0,477.0
8650,197,B0CJC6WKH5,1,2025-10-22,22.99,22.99
8651,961,B07DJ4NJWR,5,2026-03-08,79.0,395.0
8652,120,B0CH9Z7MFT,5,2026-01-09,23.98,119.9
8653,484,B087CL1BJM,5,2025-12-27,139.68,698.4000000000001
8654,289,B0CG9QM5VF,3,2025-05-11,12.26,36.78
8655,563,B07FK13RM9,4,2025-04-23,37.56,150.24
8656,93,B0BHH7D55P,2,2025-05-12,16.58,33.16
8657,99,B0CG2363GZ,2,2026-03-20,6.79,13.58
8658,906,B0BXY1Q63W,5,2025-04-30,167.98,839.9
8659,257,B002CSRTUM,5,2025-05-20,79.95,399.75
8660,649,B09448QL41,2,2025-12-21,74.51,149.02
8661,503,B07DG4L2SN,2,2025-10-01,9.99,19.98
8662,446,B088FHKC18,4,2025-06-02,39.99,159.96
8663,386,B0953RM2VN,4,2026-01-24,4.16,16.64
8664,77,B0CHBNFK8V,2,2025-10-19,64.94,129.88
8665,596,B0BMK7WC5G,5,2025-05-29,17.59,87.95
8666,903,B08JZL829H,1,2025-03-30,2.8,2.8
8667,750,B0CD3N6SFW,2,2025-05-24,6.23,12.46
8668,642,B0B5Q5B1YW,5,2026-03-13,1840.13,9200.650000000001
8669,125,B07NZ5W7R6,2,2025-06-22,89.99,179.98
8670,128,B09K7S6NWH,2,2026-03-13,18.99,37.98
8671,461,B097S8MZTL,4,2026-02-05,121.27,485.08
8672,962,B07JD4DJP2,5,2025-12-31,93.54,467.70000000000005
8673,55,B0BFWQ1Y9K,3,2026-01-31,77.64,232.92000000000002
8674,528,B096MKR7LG,5,2025-06-06,31.37,156.85
8675,565,B07TDV153J,5,2025-10-13,12.95,64.75
